Object.ID,Centroid.X.um,Centroid.Y.um,core
05771200-ebd9-4cd1-a8cc-4ec42c2d05cf,917.69,558.61,C-7
0577a011-44d5-404d-bf17-534a397fa83e,758.0,438.06,C-7
05783f7e-b726-4d5c-ae91-b461c1a64402,423.5,964.35,C-7
0578a16b-c9dd-42b3-8595-129592a8a4fe,191.8,331.46,C-7
057e11a0-0877-4c37-a984-09aa5e3917a5,543.35,1080.5,C-7
0583b7ff-2b24-4f74-9597-3f4a86469cfc,312.13,77.52,C-7
059ba372-7fec-47cb-97f7-71181d1bb14d,26.96,492.02,C-7
05a32d34-2daf-42a6-8c18-42dc17223ce0,741.0,710.51,C-7
05a4a3b0-d5db-4cd3-93a5-0b8fad982e17,507.12,723.88,C-7
05a9450b-2a42-4cf2-b4bb-a044071f7290,550.88,1045.3,C-7
05b3d363-089c-4e09-a0e5-c5f1004bfe36,618.05,417.77,C-7
05b941a0-d69b-4bf8-be80-28d086f2f443,984.91,348.98,C-7
05c5125e-c041-4063-b8e8-de9deb8d6e21,501.99,258.66,C-7
05c8d592-a096-4568-a7f0-5069d7e5c97f,247.47,376.92,C-7
05db6a40-9495-42be-93e5-c9bbc0c67331,852.13,998.44,C-7
05e9ac12-2e55-4886-87e1-332229bd91dc,832.21,311.93,C-7
05f60cbb-cd86-46ad-a5b0-a622fa317ed7,132.63,545.95,C-7
05fad075-cbf2-4023-99e3-de7df0e39239,724.08,340.92,C-7
05fb3d30-a4e0-4659-82b0-392a4c739fd4,730.61,518.99,C-7
060d2b5e-b190-496b-b50b-1d599c236b41,109.29,342.69,C-7
06199240-0d95-4601-a1db-c7b90d733064,396.27,407.23,C-7
062bed9d-2df6-414c-8057-4ee93c234fbc,412.03,889.63,C-7
063ee3a5-064a-4b53-b2a5-ac60b4c6acc5,401.07,588.2,C-7
06417bb0-2eb4-4d22-a738-472aff841a3a,934.92,879.83,C-7
065b0e77-ad0d-4c4e-808f-466583a0533c,121.32,382.83,C-7
0661ad6d-fe5b-45e1-82e3-0a4e8ce6f14f,587.84,972.41,C-7
066929ff-8e19-4db1-a7e5-994127e20845,365.86,238.06,C-7
067199cf-99a3-44f6-82d9-33a6ad559add,64.24,620.27,C-7
0677664f-2129-439c-879b-734349f6e91c,1014.3,656.07,C-7
067fa5e3-fdcb-4e0b-be94-e8861f735f13,190.28,159.26,C-7
0684ef90-c363-4a88-9606-e70901ae8c07,504.54,1072.6,C-7
068b7c45-f217-47a8-b5ca-5b3ca039732a,320.89,78.69,C-7
069099bd-753c-4c5e-9292-3814c611583b,139.94,749.28,C-7
06952d04-062e-4f56-b570-9dc571fdfbc5,718.58,353.06,C-7
0697c6a6-b8b4-4776-8ebe-8a80294786ca,564.04,649.45,C-7
06a461f2-3a2b-4c3c-b864-524c1cc82c6b,412.4,804.82,C-7
06ad8506-4e92-448c-809e-1f9faa3a9482,742.44,689.94,C-7
06b7f520-4a49-40ba-86ac-6a586efca7df,359.94,201.33,C-7
06b8951d-23f8-4de0-9237-3d1bb096fbc7,538.13,775.53,C-7
06bb33c1-a9a4-403c-bd36-6522b657b9ba,637.29,204.46,C-7
06c4ac33-bc5b-4363-8617-3e3e48bd79ce,105.81,528.8,C-7
06d82c5a-b113-4f80-aeff-d50f6b5e3d8b,386.0,889.02,C-7
06dd3778-d448-4ebe-a080-35323500a6bc,661.94,347.78,C-7
06e263f1-e196-4ce3-8fcd-163170d1819d,604.57,827.13,C-7
06ec4bd8-5005-4600-b1a7-c837e046826c,215.13,462.75,C-7
06f9daa2-a591-431d-8201-a9b72321c397,662.2,720.4,C-7
07004ee3-5054-4be9-91db-a91b2d9f5f80,535.95,583.47,C-7
07024a7b-6dda-40b7-a18a-9878f0a5fe69,578.57,422.55,C-7
07039559-3165-40fa-93aa-59dd850e4533,941.52,827.39,C-7
0704d60f-7d7b-491a-b848-3e4dfc899100,144.37,882.21,C-7
07087268-fdfc-4fcf-985a-f4b5e017e1ab,428.17,195.5,C-7
071470c3-0572-4c0f-92a0-d47b1bc92559,366.89,805.02,C-7
0725bbe2-c291-4147-848f-66b8e556a8dd,100.39,813.68,C-7
072ac9a5-d3d3-4d66-a293-d395be5f1a26,406.54,148.14,C-7
072b7efe-d85a-4aef-a72d-97fd086426fd,605.8,854.34,C-7
0736ae3a-caf4-4e25-9d80-868caf43ce83,339.27,655.69,C-7
0739e05d-3396-40e7-919c-1e5fc0074fc7,459.97,1095.2,C-7
073cea21-3d04-4e14-941d-dbc131478f3a,475.28,948.14,C-7
07426e78-d344-43b4-9a96-c9e1ffe6aa25,238.51,370.73,C-7
07462bb5-4426-4a5a-a8db-082b4f80a2ec,388.85,1061.6,C-7
07596456-2b1d-49f4-baf0-62efeb70664f,554.03,920.63,C-7
075cd8d5-9af6-400f-8f83-396ac8ef34ac,424.57,58.2,C-7
075f1c37-338d-4cb3-8953-2c99d3fd32c1,362.35,370.05,C-7
077d0866-def9-4ac4-b584-4e3784d54219,204.46,206.92,C-7
079a69af-5fe1-4a12-97b6-2fa477833e84,743.84,964.54,C-7
079f9b18-820c-4ac0-9ef4-38feeeef31e2,886.34,199.64,C-7
07a831d0-c080-4e8b-aae8-e92b64eedbc4,412.59,702.88,C-7
07ac8547-636e-4124-989c-2d7167934cb2,182.96,771.68,C-7
07ad0efd-3357-4e32-839d-d2b81185f421,1042.8,484.7,C-7
07aea971-4b9e-4f95-a23a-8614f28c39f5,970.99,513.75,C-7
07b4ad46-bb54-4b50-afe5-24b840602b35,170.48,701.91,C-7
07b81cd4-b812-4fad-a73d-84fd92a44965,537.13,207.46,C-7
07bac9d4-8407-477f-9752-8d2ee607c0b3,942.32,319.05,C-7
07bb422b-90de-401f-a4d5-b82d4ad86dd3,818.0,753.75,C-7
07c749c9-273c-4620-8fc1-01e1c96f8e3f,210.27,169.27,C-7
07c79ad6-369a-4eb3-b604-bb02ee9c6ae5,579.16,240.77,C-7
07c8dd26-835d-4e1a-8050-2eb03a8e0c4a,676.88,399.44,C-7
07d0241f-e116-4d90-941a-600e32f08cbe,521.95,579.47,C-7
07d361f3-a0a5-4716-a270-d1fba51a241e,1017.8,596.52,C-7
07d39eb0-2875-4354-a11f-e4cb0bae5717,448.85,639.42,C-7
07f61e30-42c3-452c-a520-3d47260798e0,183.49,492.67,C-7
07fe821a-7eb4-4456-83e8-cc3a6530587d,93.9,506.58,C-7
0800ab99-eaad-4bc5-81b6-44605db78859,125.76,311.81,C-7
080ce0b7-c723-42e2-b7f9-9f12cb3efdb0,940.53,945.07,C-7
080fcd1e-d232-4f68-821c-7d9c4f34b781,481.82,1055.0,C-7
082128f8-633f-4e9e-bc9f-09e2f3f41cbf,195.19,392.69,C-7
0835a104-9848-4a53-9596-15be3cebcb6a,440.54,947.87,C-7
0836cc60-62e6-49b3-8208-d52ccae50dd4,1041.3,767.78,C-7
083f4241-1859-41cb-948b-50015843a046,705.41,899.75,C-7
0842dc16-6801-4c90-9bb8-1f78d0904a36,723.3,848.76,C-7
08543946-e2dd-42a2-ac72-f3cd9c29ffc2,914.74,906.97,C-7
085658df-d0dc-4f38-936e-507fbe654145,124.96,491.47,C-7
0858c0c1-1a60-4286-95e0-c73be55ef039,212.63,205.62,C-7
08592ced-5106-4a94-b983-3d5ea4a1f2b4,704.4,266.75,C-7
0867444e-39ee-4ea5-b1e0-42013e934ad8,562.38,11.02,C-7
087da214-4163-4f95-bcd1-e540944dcda9,451.02,246.65,C-7
0882c147-d6ec-4166-84e6-4add9e88fa6a,1014.0,246.01,C-7
08864f0d-9400-4d5b-a6d8-d6dad535d15a,248.78,686.45,C-7
08916aa0-b542-4a49-a4a0-0f24dd7c50a5,699.56,635.18,C-7
089197d1-19ae-49e5-9c63-98eec9d0c037,406.61,1037.9,C-7
089555c6-127b-42e3-b12e-5831ce8526fb,751.02,442.1,C-7
0897b17e-3453-4533-b6d3-6049fee11e9f,328.09,184.94,C-7
089926d3-9c01-4298-9e4a-28fed909d603,453.13,559.59,C-7
0899e173-c192-416d-a18c-46bbaad41de5,205.97,461.47,C-7
089a56d3-b07c-4998-8a08-755d4fdf846d,747.34,740.92,C-7
08a99733-7505-4dda-a83f-596513012fba,591.17,1028.7,C-7
08b53263-76ac-45fc-80bd-ed4560e1f349,923.85,982.2,C-7
08b6765f-121d-452c-b662-66980f360235,380.8,703.45,C-7
08bb6167-4a5a-4a14-9299-af4d4d1907ff,932.41,486.46,C-7
08bc1fdc-153e-42ca-bf88-6b46100eb67d,53.92,746.72,C-7
08d79328-1fe0-4f6e-b2de-e5ef1100e3ef,228.95,578.13,C-7
08e35d1c-2a04-4f02-8335-dc4bd624b640,403.06,952.74,C-7
08f022e9-71db-4de1-b950-709c314c2cbb,332.88,515.15,C-7
08f0e2c1-f187-41b8-8446-03557f68a4b7,209.52,281.4,C-7
08f472bf-741b-44f6-a453-16caefd49866,825.8,680.54,C-7
0902836b-38be-4698-bc8e-030749002141,841.13,861.73,C-7
090428f5-3945-43ae-94e4-a220ca77cefc,202.44,366.97,C-7
0912fa08-394e-414c-9e0c-5f278bf34406,546.68,928.79,C-7
091f3edb-e3c9-42ff-9e30-34c160ddf27d,294.57,98.83,C-7
091fa339-47cb-44a3-9722-4e04c46033c3,568.22,923.2,C-7
0921952e-0f73-4e67-b249-208181f63660,647.17,592.39,C-7
092281d9-035c-40c7-8c0c-19e0b9bdada3,852.01,1052.0,C-7
0928dc35-2db8-4e8b-b66b-741cfd96def6,598.85,177.92,C-7
092d7acb-00fc-406e-9aed-ac65c65cf382,225.53,835.25,C-7
093550e3-7620-48c6-864c-a8eb45f71c30,297.14,445.4,C-7
09397477-4d5a-4ea9-8620-98bf710f782b,659.95,412.73,C-7
093a2c3e-8437-4ec6-81fb-edb32203da45,289.26,394.73,C-7
094575ab-4424-48c2-91ea-366a0fe5ac19,650.3,503.02,C-7
09495104-db8f-4cd6-8c63-fdc2c6e5b5f7,269.85,317.27,C-7
0956b316-1e80-432f-84f7-825c74c54701,738.54,862.29,C-7
09578f43-88f0-4476-afc4-d9b73de7d36f,474.04,340.04,C-7
09666dd8-546c-4372-8a47-7c243f36b55a,1068.5,774.76,C-7
09671744-19b5-4164-91d0-6a6767588372,617.62,718.54,C-7
096bdd8a-5589-4e34-8ccb-08d3265552dc,282.76,119.29,C-7
097209e9-78aa-4eb7-9d61-537125260509,721.08,670.56,C-7
097c7636-e9f2-4918-ae67-a9bded6db76a,384.73,869.62,C-7
09828440-1aaa-4daf-b799-3cb0493324e2,312.32,332.32,C-7
09855bcf-040f-4e47-807c-c3bb1c2e2897,389.99,429.46,C-7
09ae9ab3-751f-451e-9752-61946ab39e34,125.18,737.27,C-7
09b4ce98-4eba-4187-bd07-0db4e098a8f1,444.68,1106.0,C-7
09b5ca0d-71dc-4045-8bfb-9ad3f55ea64e,475.2,464.77,C-7
09b8cab9-2e83-454f-a91f-63bd83fa5bb4,577.42,677.72,C-7
09bea136-aad6-4fa7-ac80-4fbfcecfa9ad,741.18,774.14,C-7
09caa5df-cf1b-439d-b87a-daff3a6464ac,314.28,261.58,C-7
09cbef89-0d66-425e-992a-3473b97dab78,978.75,228.96,C-7
09cd6ddd-5e0d-4663-b6a7-c02ea30e89f9,504.35,439.37,C-7
09dfaf04-1e83-4f92-ae05-08f5c1792820,948.52,598.88,C-7
09f889a9-c825-4511-9924-8c14fd620a59,301.82,323.73,C-7
09f99e07-82f5-4f15-8af5-aef024dd3dc4,622.17,646.95,C-7
09fb9521-1abd-42de-9402-b6888dc6dae9,542.79,922.59,C-7
09fc342f-a74d-4c17-af6c-4c72f5cab147,812.12,1074.7,C-7
09fdd822-c099-4ce8-9427-8c16467ea1c7,257.48,721.44,C-7
0a08e17b-1abd-478e-9c6b-8b195f37f56a,476.02,188.74,C-7
0a0ba0cb-63e6-4074-84f8-08ff51a1417c,681.49,123.63,C-7
0a102853-b385-42f5-93ca-1fd0983e17eb,675.32,1018.2,C-7
0a27fc9a-3014-46e3-97f6-cdcfdf0a5199,475.42,776.24,C-7
0a29218f-dedf-49af-8564-6470dfb6ab30,815.38,946.4,C-7
0a31d5b0-a528-406b-9453-6d02a6b5ec0d,627.97,798.71,C-7
0a33e8fd-9cdc-47d6-84b2-dbde536e9792,280.07,353.5,C-7
0a34e119-5861-447f-b2b2-8baaf02aa23b,731.93,189.38,C-7
0a3c2fa5-127c-45cc-94e7-fdbe9535a3c8,1036.3,201.87,C-7
0a45e12d-f10b-44ac-bd0d-e7e57c5bd849,960.05,609.45,C-7
0a4dfbb0-30bf-4f6a-a26a-ae74f842161b,58.68,762.51,C-7
0a4f02f3-1e77-4bb6-90f0-7c9a5ba35c10,576.88,438.93,C-7
0a5a1053-7535-43d7-b65d-285167fce88a,153.43,500.48,C-7
0a5f5f3b-51ff-4502-850e-4d489f30edfb,1008.1,320.49,C-7
0a628b59-85c5-4692-b21a-3df692f48712,457.4,946.31,C-7
0a66532f-6867-4720-bc3e-d526a3031f89,576.93,947.3,C-7
0a68b100-f10e-4b3b-9f30-97c528031eff,639.02,431.42,C-7
0a69c292-1e2b-4e59-9b35-6b61d2caa2d1,458.93,1085.9,C-7
